client_id,org_type,posted_date,major,gpa,courses,projects_count,internships_count,student_location,student_skills,title,role_family,required_skills,nice_to_have,salary_band,job_location,company_size,impressions,clicks,saves,apply,dwell_time,revisit_count,match_score,recommended
client_U8,U,2025-03-13,CS,2.890909651757453,"Cloud,Digital Marketing,Marketing,Mobile,NLP,Security",2,2,Onsite-B,"FIN_07,DATA_07,MKT_06,WEB_06,FIN_09,FIN_11",Security,Security,"MOB_04,WEB_09,DEV_09,DATA_03,MGT_07,MOB_09","WEB_09,MKT_05,MGT_05,WEB_06",120k+,Onsite-A,11-50,15,1,0,1,38.60546683304207,0,0.2651759912918328,0
client_U8,U,2025-03-16,Management,3.0615350810292625,"DSA,Digital Marketing,Corporate Finance,AI,OS,Networks",1,1,Onsite-C,"DATA_10,DATA_07,MGT_10,MKT_07,MKT_09,MGT_05,DATA_03,MOB_04,WEB_09,ML_05,ML_01",Digital Marketing,Digital Marketing,"ML_12,SEC_06,FIN_09,ML_03,WEB_12,HR_06,DATA_03,MOB_04,HR_05,FIN_11","FIN_11,WEB_08,MKT_05",80-120k,Onsite-C,1-10,12,2,0,0,34.28862191929985,2,0.5549660618223294,0
client_U8,U,2025-03-09,Management,3.5859787867496924,"DBMS,Operations Management,DL,Human-Computer Interaction",2,1,Hybrid,"MGT_05,DATA_09,HR_04,HR_05,WEB_04,MKT_06,ML_02,DATA_11,ML_08",Data Engineering,Data Engineering,"ML_09,WEB_07,FIN_09,WEB_09,DATA_07,ML_12,WEB_01,MKT_05,DATA_06,DATA_03","WEB_08,DATA_12,ML_02,MOB_07,FIN_04",20-30k,Onsite-B,201-1000,3,2,0,1,15.877247488754097,2,0.28020182561176865,0
client_U8,U,2025-03-31,Economics,3.293409911365143,"Business Analytics,ML,AI,Operations Management,Accounting,DSA",4,1,Remote,"DATA_04,FIN_07,ML_10,MKT_05,WEB_07,MGT_01,CLOUD_06,MGT_10",DevOps/SRE,DevOps/SRE,"WEB_08,WEB_12,CLOUD_07,ML_09,FIN_11,DATA_04,SEC_09,FIN_07","MOB_07,ML_06,MGT_03,HR_06,HR_02",120k+,Hybrid,201-1000,1,0,0,0,53.843623507171884,0,0.42063284263828893,0
client_U8,U,2025-02-14,Other,3.1951776874714124,"ML,AI,Corporate Finance,Marketing,DBMS",1,1,Hybrid,"ML_03,DES_05,MOB_04,MGT_10,HR_04,WEB_08,WEB_04",Product Manager,Product Manager,"WEB_03,DATA_10,ML_10,WEB_02,MOB_07,MGT_01","WEB_01,WEB_05,ML_06",120k+,Onsite-A,11-50,2,2,1,0,8.947876723907868,1,0.281439199436719,0
client_U8,U,2025-03-09,Other,3.142842444136022,"Business Analytics,OS,NLP,Accounting",3,3,Onsite-A,"DATA_04,MKT_06,ML_02,DATA_07,WEB_04,DES_03,SEC_06,WEB_09,DATA_05",Frontend,Frontend,"WEB_05,ML_02,FIN_10,DES_03,FIN_07,MOB_07,MOB_09,MGT_03,DATA_12","WEB_07,DATA_02",20-30k,Onsite-A,201-1000,12,4,0,1,8.545649364787469,0,0.5631719659642129,0
client_U8,U,2025-01-03,EE,2.6100492189216538,"Mobile,Marketing,Business Analytics",2,0,Hybrid,"HR_04,WEB_07,DES_03,MOB_01,DATA_07",Design/UI-UX,Design/UI-UX,"ML_06,SEC_06,ML_01,WEB_12,HR_04,WEB_09","ML_10,MOB_01,DES_04,HR_05",80-120k,Hybrid,51-200,12,3,2,0,37.911118054106694,0,0.40092053267435135,0
client_U8,U,2025-02-21,CS,3.398021753878903,"Operations Management,ML,Networks",1,2,Remote,"WEB_04,FIN_06,DATA_05,ML_05,MKT_09,MKT_02,WEB_12",Product Manager,Product Manager,"ML_03,FIN_09,WEB_08,FIN_10,SEC_06,FIN_05,DATA_10","DES_03,DATA_04",20-30k,Remote,201-1000,7,2,0,1,43.221680724575585,1,0.4846618495129624,0
client_U8,U,2025-03-28,EE,2.537819352694868,"Digital Marketing,Operations Management,NLP",0,0,Onsite-A,"DATA_07,FIN_04,ML_08,ML_07,MGT_10,ML_03,MOB_04",Operations Manager,Operations Manager,"ML_07,DATA_03,FIN_12,SEC_09,MGT_05","DATA_07,MGT_03",30-50k,Remote,1000+,18,0,0,0,52.17269255722874,1,0.31847230014910144,0
client_U8,U,2025-03-04,Management,3.1006021764509537,"DSA,AI,Security",1,2,Onsite-B,"ML_03,ML_01,DATA_11,ML_02,HR_05,DEV_09,FIN_06,DES_03,WEB_07,SEC_06,MGT_09",Frontend,Frontend,"ML_08,MKT_02,DEV_09,WEB_04,WEB_02,MKT_09,MGT_10,FIN_01","CLOUD_11,MGT_07,MOB_07,SEC_06",30-50k,Remote,11-50,24,4,0,1,15.534693843695653,0,0.3691441475186464,0
