client_id,org_type,posted_date,major,gpa,courses,projects_count,internships_count,student_location,student_skills,title,role_family,required_skills,nice_to_have,salary_band,job_location,company_size,impressions,clicks,saves,apply,dwell_time,revisit_count,match_score,recommended
client_C3,C,2025-04-05,Other,3.026936887877585,"Networks,Cloud,Strategy,WebDev",4,2,Onsite-C,"WEB-05-req,MOB-09-req,MGT-03-req,MGT-01-req,MGT-04-req,MKT-07-req,CLOUD-12-req,FIN-01-req,DEV-10-req,ML-01-req,SEC-01-req,HR-07-req",DevOps/SRE,DevOps/SRE,"ML-12-req,MOB-03-req,FIN-04-req,CLOUD-11-req,CLOUD-09-req,MOB-05-req,DEV-05-req,HR-05-req","DATA-06-req,CLOUD-09-req,MOB-07-req,WEB-05-req,HR-08-req",80-120k,Remote,51-200,9,2,1,0,10.479481954902194,1,0.25551445613731366,0
client_C3,C,2025-06-01,Math,1.8789771251044103,"Strategy,Cloud,Accounting,WebDev",3,0,Hybrid,"WEB-05-req,HR-05-req,WEB-12-req,SEC-03-req,MKT-07-req,HR-08-req,MKT-04-req,SEC-04-req",Marketing Specialist,Marketing Specialist,"CLOUD-10-req,ML-03-req,MGT-08-req,HR-08-req,DEV-01-req,DEV-07-req","CLOUD-09-req,SEC-08-req,ML-07-req",50-80k,Onsite-B,11-50,19,0,0,0,40.31970418633266,0,0.12797018433763746,0
client_C3,C,2025-07-27,Management,2.906980648121537,"Networks,Mobile,DBMS,Digital Marketing,Human-Computer Interaction",3,1,Hybrid,"DEV-01-req,MKT-07-req,MOB-07-req,FIN-02-req,SEC-01-req,MOB-09-req,SEC-08-req,MKT-04-req,FIN-01-req,SEC-03-req",Design/UI-UX,Design/UI-UX,"FIN-09-req,MOB-09-req,MKT-09-req,WEB-08-req,WEB-05-req,MGT-08-req,MGT-01-req","DES-01-req,MOB-08-req",20-30k,Onsite-A,11-50,6,6,2,1,35.45413676336129,0,0.2673257245137655,0
client_C3,C,2025-04-24,Marketing,2.77092878348494,"Corporate Finance,Operations Management,Business Analytics,Networks,DL",1,0,Remote,"ML-01-req,MOB-07-req,SEC-01-req,MKT-02-req,WEB-06-req",Mobile,Mobile,"MOB-05-req,MKT-09-req,FIN-06-req,HR-05-req,SEC-06-req,WEB-02-req","CLOUD-09-req,DATA-06-req",50-80k,Onsite-C,51-200,15,2,0,0,24.96813710064328,2,0.04716027054431535,0
client_C3,C,2025-04-12,Management,2.9591450078974786,"ML,OS,Marketing,DL,HRM,DBMS",3,1,Hybrid,"HR-07-req,FIN-01-req,SEC-03-req,CLOUD-11-req,CLOUD-02-req,MGT-04-req,SEC-01-req,MOB-08-req,DEV-07-req,WEB-08-req,ML-01-req,MKT-03-req",Strategy/Consulting,Strategy/Consulting,"DES-01-req,CLOUD-05-req,MOB-03-req,MKT-07-req,WEB-12-req,DEV-10-req,MKT-03-req","MOB-05-req,CLOUD-09-req,DEV-05-req",30-50k,Onsite-A,201-1000,6,0,0,0,35.482347321945284,1,0.18698251581335157,0
client_C3,C,2025-06-18,Other,3.2123716774160083,"Security,OS,Human-Computer Interaction",5,1,Onsite-B,"WEB-06-req,DEV-07-req,CLOUD-06-req,MOB-05-req,WEB-08-req,WEB-02-req",Digital Marketing,Digital Marketing,"HR-03-req,MKT-07-req,HR-05-req,ML-07-req,HR-09-req,CLOUD-05-req,CLOUD-03-req,SEC-06-req,HR-01-req","DES-06-req,MKT-03-req",80-120k,Onsite-B,51-200,16,1,0,0,52.502403249996576,0,0.3838114843366296,0
client_C3,C,2025-07-17,CS,2.5616823761954164,"Corporate Finance,WebDev,DSA,DL",1,2,Hybrid,"MOB-09-req,MOB-07-req,DEV-05-req,DEV-10-req,HR-07-req,DATA-06-req,MGT-08-req,WEB-06-req,DEV-08-req",Software Engineering,Software Engineering,"MKT-07-req,WEB-02-req,ML-03-req,DES-01-req,MOB-08-req,FIN-01-req","CLOUD-02-req,SEC-04-req,HR-03-req,HR-07-req,FIN-03-req",50-80k,Onsite-B,51-200,9,0,0,0,36.19304107752631,1,0.061803124615194625,0
client_C3,C,2025-05-19,IT,2.810757712735121,"DL,ML,DSA,Accounting,WebDev",3,2,Remote,"WEB-02-req,CLOUD-05-req,FIN-09-req,DEV-07-req,FIN-04-req,MGT-03-req",Security,Security,"FIN-06-req,HR-09-req,CLOUD-03-req,CLOUD-02-req,MGT-09-req,ML-01-req,DEV-05-req","WEB-02-req,FIN-03-req,DEV-10-req,DEV-08-req",120k+,Hybrid,1000+,12,0,0,0,36.70693340674207,0,0.14774184555929554,0
client_C3,C,2025-06-05,Economics,3.6645977343497114,"Networks,Strategy,DBMS",0,1,Onsite-C,"HR-01-req,MKT-08-req,CLOUD-06-req,MOB-05-req,HR-06-req,CLOUD-05-req",Backend,Backend,"CLOUD-11-req,FIN-02-req,MGT-04-req,MKT-04-req,SEC-10-req,HR-03-req,DEV-04-req,HR-09-req,CLOUD-10-req,MKT-02-req","DEV-03-req,MOB-05-req",120k+,Onsite-A,1-10,8,0,0,0,34.37519023569169,1,0.07111789488793452,0
client_C3,C,2025-04-03,Math,2.96053062439737,"Strategy,DBMS,Cloud,Security,NLP",3,0,Onsite-B,"ML-12-req,DEV-05-req,WEB-08-req,MGT-09-req,SEC-10-req,SEC-03-req,CLOUD-12-req,DES-01-req,WEB-12-req,DEV-04-req",HR Manager,HR Manager,"DEV-10-req,HR-01-req,MGT-08-req,HR-06-req,DES-03-req,FIN-03-req","ML-12-req,DEV-04-req,FIN-04-req,MKT-09-req",50-80k,Onsite-B,201-1000,7,2,0,1,13.363096135393029,0,0.5956120378438214,1
