client_id,org_type,posted_date,major,gpa,courses,projects_count,internships_count,student_location,student_skills,title,role_family,required_skills,nice_to_have,salary_band,job_location,company_size,impressions,clicks,saves,apply,dwell_time,revisit_count,match_score,recommended
client_P4,P,2025-09-23,Business,2.9415873063477243,"Mobile,Corporate Finance,Human-Computer Interaction",3,0,Remote,"mob_01,des_10,cloud_07,ml_06,cloud_10,web_01,mob_09,ml_03,mob_08",Software Engineering,Software Engineering,"fin_09,mob_10,sec_03,cloud_01,sec_06,sec_09","mkt_04,mkt_10,web_04,mob_10,dev_06",30-50k,Onsite-A,51-200,11,5,0,1,16.836480461855878,0,0.39032222925717625,0
client_P4,P,2025-08-06,IT,2.686105610923728,"Cloud,Human-Computer Interaction,AI,Networks,DBMS,ML",0,0,Hybrid,"hr_10,mob_03,des_01,web_06,hr_04,des_09,mkt_10",Full-Stack,Full-Stack,"web_06,web_11,mkt_04,fin_08,mob_09,dev_06,ml_06,hr_10,mkt_10","fin_08,sec_03,fin_09,web_04",30-50k,Remote,201-1000,5,5,0,1,26.190369928763857,0,0.6184362320354285,0
client_P4,P,2025-08-18,Math,2.9621976680019024,"Strategy,HRM,AI",1,0,Onsite-C,"hr_01,data_06,mob_09,sec_08,dev_01,cloud_07,ml_05,des_02,mgt_07,dev_05,data_05,fin_01",Design/UI-UX,Design/UI-UX,"mkt_04,hr_10,ml_05,fin_06,sec_09,hr_01","dev_05,ml_03,mkt_03,fin_09,des_01",80-120k,Onsite-C,1000+,7,4,0,1,46.85435216695109,1,0.6911119316908975,0
client_P4,P,2025-08-23,Management,2.9575084868610846,"Mobile,Operations Management,HRM,DBMS",0,0,Hybrid,"des_03,sec_06,cloud_05,ml_06,hr_03,des_08,sec_08",Sales/BD,Sales/BD,"cloud_07,mob_03,mkt_03,mob_09,data_05,ml_06,des_09,mkt_07,mgt_07,mkt_10","fin_08,dev_05,hr_10,hr_04",20-30k,Onsite-B,1000+,1,1,1,0,38.32087857583827,2,0.37304578840325997,0
client_P4,P,2025-10-16,Other,2.9550070910133983,"Networks,Business Analytics,NLP,Mobile,Accounting",1,0,Onsite-A,"mkt_10,mob_08,mkt_06,fin_04,hr_10",Digital Marketing,Digital Marketing,"des_03,cloud_05,cloud_10,data_05,ml_03,des_02","dev_05,mkt_06,sec_09,fin_06",80-120k,Remote,1000+,9,6,1,0,11.636891081158705,1,0.4498529937157139,0
client_P4,P,2025-09-15,Design,2.535676166303611,"Marketing,Human-Computer Interaction,Mobile",2,0,Onsite-C,"mob_09,web_04,ml_06,fin_07,sec_06,des_03,mkt_04,mob_01",Data Science,Data Science,"dev_04,dev_01,ml_06,web_04,mob_01,ml_05,hr_04","fin_04,fin_09,cloud_05,dev_05,hr_10",80-120k,Onsite-B,1-10,13,0,0,0,49.625012597161714,1,0.26289579665680923,0
client_P4,P,2025-08-14,IT,2.9550603634798644,"DBMS,ML,NLP,Corporate Finance,HRM,Operations Management",1,0,Remote,"ml_03,data_05,mkt_04,mob_08,des_08,dev_04,web_06,mkt_03,mkt_10,mkt_07,dev_05,ml_05",HR Manager,HR Manager,"fin_08,sec_08,mkt_04,sec_06,mkt_07,dev_05,mob_10,fin_01","ml_06,mgt_03,mob_10,ml_03,des_09",50-80k,Onsite-B,1-10,2,1,1,0,33.09629510246674,0,0.4495554114172947,0
client_P4,P,2025-10-14,Marketing,3.2830415271359947,"AI,Strategy,Corporate Finance,Business Analytics,Networks,Security",1,0,Onsite-B,"mob_09,web_11,cloud_10,fin_10,web_04,des_08,web_08,fin_08,fin_04,des_03,cloud_01",Sales/BD,Sales/BD,"fin_08,web_06,data_06,data_05,ml_06","hr_10,des_09,dev_04,mkt_04",30-50k,Remote,11-50,8,2,1,1,33.78922272071034,1,0.5652923570081367,0
client_P4,P,2025-08-28,Business,2.9060491295108344,"DBMS,Accounting,Security,AI",2,3,Hybrid,"ml_05,cloud_05,hr_03,mkt_06,fin_04,fin_09,mob_08,des_08",Frontend,Frontend,"mkt_04,web_06,mob_08,fin_10,dev_01,data_06,cloud_01,des_01,des_08","sec_03,dev_01,fin_10,fin_06,web_05",20-30k,Remote,1-10,15,0,0,0,5.0,0,0.23617021141044237,0
client_P4,P,2025-08-26,Economics,2.571594087915379,"Human-Computer Interaction,Networks,DL,Digital Marketing",0,2,Onsite-C,"des_09,fin_07,cloud_07,mkt_10,sec_03,dev_04,web_06,des_02,sec_06,mob_08,web_08,hr_01",Product Manager,Product Manager,"cloud_05,des_01,mkt_03,web_05,des_03","fin_01,mob_03,data_05,mkt_10",50-80k,Onsite-A,1-10,7,2,1,0,34.16271037951971,1,0.3685389084523176,0
