client_id,org_type,posted_date,major,gpa,courses,projects_count,internships_count,student_location,student_skills,title,role_family,required_skills,nice_to_have,salary_band,job_location,company_size,impressions,clicks,saves,apply,dwell_time,revisit_count,match_score,recommended
client_U2,U,2025-01-20,Other,3.3260236864715096,"Corporate Finance,Networks,HRM,NLP",0,0,Remote,"FIN_02,DATA_05,MOB_04,MGT_04,MGT_03,MGT_01,WEB_05,DEV_02,DES_03,HR_09,DES_09,CLOUD_10",Design/UI-UX,Design/UI-UX,"CLOUD_10,DATA_05,HR_01,WEB_05,CLOUD_08,MKT_01,HR_06,WEB_03,MGT_04,DEV_07","MGT_03,MOB_07",30-50k,Remote,11-50,21,4,0,0,20.91951230784136,0,0.681231120484601,1
client_U2,U,2025-02-28,Economics,3.119555618760032,"Human-Computer Interaction,HRM,Accounting",0,0,Onsite-B,"FIN_07,FIN_01,WEB_12,ML_09,ML_10,FIN_08",Sales/BD,Sales/BD,"HR_09,CLOUD_07,FIN_10,WEB_07,MOB_07","MKT_05,DEV_02,WEB_01,CLOUD_08,MOB_05",30-50k,Onsite-B,1-10,13,5,1,0,25.318043978618128,0,0.4944717441620281,0
client_U2,U,2025-01-09,Marketing,3.042685403641105,"NLP,Security,Cloud",2,1,Hybrid,"WEB_01,DATA_07,ML_05,WEB_12,FIN_10,MKT_07,ML_07,DATA_01",Product Manager,Product Manager,"CLOUD_06,ML_08,CLOUD_02,MKT_07,FIN_08,SEC_09,FIN_01,FIN_12,HR_01,WEB_01","MGT_04,MOB_07,DATA_01",20-30k,Hybrid,1000+,9,0,0,0,30.688761054782653,1,0.5041308722255278,0
client_U2,U,2025-03-09,IT,3.3932111997634418,"DL,Operations Management,Business Analytics,Digital Marketing,AI,Strategy",0,2,Onsite-C,"DEV_09,ML_02,ML_06,CLOUD_04,DATA_05,DEV_10,FIN_10",Security,Security,"MGT_01,MOB_01,ML_10,ML_06,MOB_05,FIN_10,HR_01,WEB_12,MGT_03,ML_07","CLOUD_03,WEB_06,ML_06,DES_04,MKT_01",30-50k,Onsite-C,11-50,17,2,1,0,35.872758656570106,1,0.5932138054594014,0
client_U2,U,2025-01-10,Other,3.0453602953475003,"DBMS,Accounting,Mobile,HRM,OS",2,1,Onsite-B,"FIN_04,ML_09,FIN_09,MGT_04,MOB_01,CLOUD_04",Mobile,Mobile,"MKT_05,MGT_01,ML_10,MKT_07,ML_06,SEC_09,MGT_03","DES_09,MGT_05,FIN_10",120k+,Remote,11-50,17,0,0,0,26.442345842205807,2,0.2349417087564584,0
client_U2,U,2025-01-06,Management,2.3518139057584824,"Business Analytics,Security,WebDev,Accounting",0,1,Remote,"MGT_03,DEV_09,CLOUD_09,CLOUD_02,FIN_02,DES_03,FIN_09,DATA_08,DEV_07",Investment Analyst,Investment Analyst,"CLOUD_09,DATA_07,MKT_03,MOB_04,DES_02,MKT_07,DATA_01,MGT_01","MOB_07,MKT_03,ML_06,MGT_04,DES_03",50-80k,Onsite-B,1000+,16,0,0,0,18.625099739979,0,0.16477266641259716,0
client_U2,U,2025-03-12,IT,3.086296501753061,"Security,Operations Management,HRM,DBMS,Strategy,Corporate Finance",1,0,Hybrid,"DATA_09,MKT_01,MGT_02,CLOUD_04,WEB_07,DES_09",Product Manager,Product Manager,"DES_03,HR_09,ML_05,MGT_04,FIN_02,WEB_06,DEV_10,FIN_08,FIN_09","ML_02,FIN_10,DEV_07",120k+,Hybrid,11-50,14,4,0,0,51.54169018239668,0,0.43635845553297103,0
client_U2,U,2025-03-22,CS,3.1912214001313353,"WebDev,Accounting,ML,OS,DL",2,0,Onsite-C,"ML_10,CLOUD_02,WEB_01,DATA_06,DEV_02",Cloud/Infra,Cloud/Infra,"DATA_01,ML_09,CLOUD_07,MKT_05,HR_01,MKT_07,WEB_07,MOB_04,CLOUD_10","MGT_01,DES_02,MOB_08,ML_07,ML_02",120k+,Onsite-A,201-1000,11,5,1,1,47.87325863336868,0,0.2943409379591362,0
client_U2,U,2025-03-19,IT,2.9186778807409186,"Mobile,Business Analytics,Human-Computer Interaction,HRM,Corporate Finance",2,2,Onsite-A,"ML_05,MKT_01,WEB_01,FIN_09,DES_09,DEV_04,HR_01,ML_12,MGT_03,WEB_07,WEB_06",Business Analyst,Business Analyst,"SEC_09,DEV_07,DEV_02,FIN_07,MKT_07,WEB_01","MKT_01,CLOUD_02",50-80k,Onsite-A,201-1000,8,3,2,0,22.733444077585872,0,0.5743828172610839,0
client_U2,U,2025-01-26,CS,2.5467771719033485,"OS,Strategy,Accounting,DBMS",1,3,Onsite-C,"MGT_04,ML_10,CLOUD_09,MGT_01,HR_01,ML_06",Digital Marketing,Digital Marketing,"CLOUD_08,FIN_04,FIN_09,MGT_03,DATA_05,DES_02,WEB_04,CLOUD_10,DEV_07,FIN_08","ML_12,ML_09,MOB_05",80-120k,Onsite-C,51-200,15,1,1,1,38.56641816464479,0,0.42752290230172807,0
client_U2,U,2025-03-24,HR,3.6195386395811884,"Operations Management,Business Analytics,Digital Marketing",3,1,Hybrid,"CLOUD_10,DEV_02,SEC_09,MKT_03,ML_02,ML_05,HR_01,DEV_04,MOB_08,MOB_07",Talent Acquisition,Talent Acquisition,"MGT_04,DATA_09,MOB_07,MOB_08,MKT_07,DATA_08,CLOUD_10,FIN_12","DATA_08,CLOUD_06,DES_04,FIN_08,MOB_05",80-120k,Hybrid,1-10,12,0,0,0,47.35026093761293,1,0.5991008550152382,0
client_U2,U,2025-03-11,HR,3.0497204757870775,"Networks,Operations Management,Security,Digital Marketing",2,1,Onsite-B,"MKT_01,MOB_07,DATA_08,FIN_02,FIN_04,ML_10,FIN_07,DEV_07",Mobile,Mobile,"MGT_04,ML_07,MOB_05,CLOUD_08,DES_03,MOB_01,DEV_09,CLOUD_03","FIN_12,DATA_01",50-80k,Remote,201-1000,20,0,0,0,13.874827275756665,1,0.25338116888325446,0
client_U2,U,2025-02-21,Marketing,3.660915649828648,"Security,AI,DBMS,Strategy,ML,Operations Management",3,2,Onsite-C,"HR_06,DATA_06,ML_09,WEB_07,MKT_03,MGT_02,DATA_05,MGT_01,MKT_05,MOB_01",Finance Analyst,Finance Analyst,"MKT_07,MGT_04,WEB_05,FIN_04,MKT_01,MOB_08,WEB_06,MOB_01,WEB_12","FIN_04,MGT_04",50-80k,Onsite-A,11-50,7,0,0,0,34.48906196220371,1,0.33276905609945784,0
client_U2,U,2025-01-23,Other,2.7181372166762023,"Security,Cloud,OS",1,1,Remote,"CLOUD_02,MGT_03,MKT_07,WEB_04,DATA_06,FIN_07,SEC_09,DATA_09,DEV_10,FIN_10,HR_01,MGT_02",Software Engineering,Software Engineering,"HR_01,MGT_02,FIN_09,ML_05,CLOUD_07,HR_09","HR_09,CLOUD_10,DATA_09,CLOUD_07",20-30k,Onsite-C,1000+,15,1,0,1,5.0,0,0.36916922243680117,0
client_U2,U,2025-03-19,Economics,2.724792013574067,"Strategy,Business Analytics,Corporate Finance,DBMS",2,0,Hybrid,"WEB_04,DATA_08,FIN_01,ML_12,DEV_07,FIN_07,HR_06",Business Analyst,Business Analyst,"ML_09,HR_09,HR_01,CLOUD_02,FIN_12,WEB_05,ML_01,CLOUD_07","DATA_09,DES_03",120k+,Onsite-A,201-1000,12,2,0,1,7.256424071507013,0,0.21733635120478373,0
