client_id,org_type,posted_date,major,gpa,courses,projects_count,internships_count,student_location,student_skills,title,role_family,required_skills,nice_to_have,salary_band,job_location,company_size,impressions,clicks,saves,apply,dwell_time,revisit_count,match_score,recommended
client_C2,C,2025-04-07,Economics,2.3665688198647006,"NLP,Security,Operations Management,Strategy",0,2,Onsite-B,"FIN-03-req,SEC-04-req,HR-08-req,MKT-02-req,FIN-07-req,CLOUD-03-req,FIN-08-req,WEB-04-req,DATA-10-req,HR-07-req,MOB-07-req,FIN-06-req",DevOps/SRE,DevOps/SRE,"FIN-06-req,HR-05-req,HR-02-req,FIN-11-req,WEB-09-req","FIN-11-req,MOB-10-req",120k+,Onsite-C,1000+,6,0,0,0,6.28128473106478,0,0.13236572575985497,0
client_C2,C,2025-04-20,SE,2.9865115976325125,"Strategy,NLP,Networks",2,2,Onsite-B,"MGT-05-req,HR-07-req,WEB-09-req,DEV-07-req,CLOUD-09-req,MKT-01-req,ML-07-req,WEB-04-req,WEB-12-req,MGT-08-req,MOB-05-req,CLOUD-02-req",HR Manager,HR Manager,"CLOUD-11-req,ML-04-req,MKT-02-req,MGT-10-req,HR-07-req","MGT-08-req,MGT-10-req,SEC-07-req,FIN-11-req",80-120k,Hybrid,1-10,8,0,0,0,33.91158074538601,0,0.29162966767453735,0
client_C2,C,2025-06-08,Finance,3.3505123222822295,"Accounting,Corporate Finance,HRM,OS",3,1,Hybrid,"MOB-02-req,MOB-05-req,HR-08-req,MKT-09-req,FIN-04-req,MOB-03-req,SEC-07-req,MGT-08-req,DATA-07-req,ML-04-req,DES-02-req",Sales/BD,Sales/BD,"DEV-01-req,CLOUD-05-req,CLOUD-12-req,HR-02-req,SEC-01-req,WEB-09-req,HR-10-req,CLOUD-01-req,CLOUD-11-req,WEB-01-req","HR-01-req,MOB-05-req,CLOUD-05-req,WEB-04-req,SEC-02-req",50-80k,Onsite-B,201-1000,6,3,1,1,34.61220958819139,0,0.18662284179123897,0
client_C2,C,2025-04-20,Math,3.163155990236342,"HRM,Strategy,WebDev,Corporate Finance",1,0,Onsite-A,"MKT-10-req,WEB-01-req,FIN-06-req,CLOUD-11-req,MOB-03-req,FIN-03-req,DEV-06-req,WEB-09-req,SEC-02-req,DEV-01-req,FIN-11-req,CLOUD-12-req",Full-Stack,Full-Stack,"FIN-07-req,MKT-02-req,WEB-01-req,SEC-04-req,CLOUD-12-req,WEB-09-req,CLOUD-07-req,DATA-05-req,DATA-04-req","WEB-07-req,DATA-11-req,WEB-09-req",20-30k,Onsite-C,201-1000,10,2,1,1,29.952117510302813,0,0.42310505635130663,0
client_C2,C,2025-06-12,Marketing,2.9746463145196667,"ML,WebDev,DSA,Human-Computer Interaction",1,0,Remote,"CLOUD-10-req,CLOUD-12-req,DATA-10-req,MKT-05-req,FIN-03-req,HR-07-req,DATA-08-req",Data Engineering,Data Engineering,"HR-07-req,MKT-06-req,DATA-10-req,MGT-07-req,WEB-04-req,DATA-08-req,CLOUD-12-req,DEV-07-req,MOB-07-req","MOB-02-req,CLOUD-12-req,MKT-06-req",80-120k,Hybrid,51-200,9,2,0,1,19.273874716886738,1,0.5130500416398922,0
client_C2,C,2025-06-30,Management,3.375363176325095,"DBMS,OS,Accounting,Corporate Finance",2,1,Remote,"MKT-05-req,DATA-11-req,CLOUD-02-req,DEV-07-req,MKT-10-req,CLOUD-01-req,DATA-05-req,MGT-04-req,MOB-03-req,SEC-10-req,CLOUD-07-req,DATA-08-req",Business Analyst,Business Analyst,"MGT-08-req,CLOUD-10-req,DATA-07-req,MKT-10-req,MKT-01-req,FIN-06-req,DATA-05-req,CLOUD-01-req,DEV-09-req,MOB-10-req","FIN-03-req,SEC-07-req,HR-01-req,MGT-05-req",30-50k,Onsite-B,1000+,15,4,0,0,41.553305480598844,3,0.3110791648664158,0
client_C2,C,2025-07-19,Design,3.036476833724156,"AI,Operations Management,OS,Strategy,DSA",2,2,Hybrid,"HR-02-req,DATA-05-req,FIN-07-req,MOB-04-req,MKT-05-req,DES-02-req,CLOUD-11-req,DATA-07-req,MOB-02-req",Operations Manager,Operations Manager,"DES-06-req,MGT-02-req,DEV-01-req,MGT-05-req,FIN-05-req,HR-04-req,CLOUD-06-req","MGT-05-req,DATA-11-req",50-80k,Onsite-C,51-200,7,0,0,0,22.31314698850931,0,0.04818252950472988,0
client_C2,C,2025-04-26,Other,2.7693929212325017,"WebDev,Networks,Marketing,DL,Operations Management",2,0,Onsite-B,"CLOUD-03-req,DEV-06-req,MKT-10-req,WEB-06-req,CLOUD-01-req,DEV-01-req,DEV-02-req,CLOUD-05-req",HR Manager,HR Manager,"MGT-05-req,SEC-04-req,DES-02-req,DEV-06-req,FIN-04-req","SEC-10-req,CLOUD-11-req,CLOUD-01-req,MKT-09-req",20-30k,Remote,11-50,12,1,1,1,39.64483429743398,2,0.4104507373407977,0
client_C2,C,2025-05-11,CS,3.1257251328625335,"Networks,Corporate Finance,DBMS",1,0,Onsite-A,"CLOUD-07-req,SEC-02-req,MGT-04-req,FIN-01-req,CLOUD-08-req",Product Manager,Product Manager,"DATA-05-req,MKT-10-req,SEC-01-req,FIN-11-req,SEC-02-req,MGT-02-req,MGT-07-req,FIN-03-req","MOB-07-req,DES-07-req",80-120k,Onsite-B,1000+,11,1,0,0,37.657822547519004,3,0.1961536334566745,0
client_C2,C,2025-05-08,Marketing,3.2520101326155006,"Business Analytics,Networks,DSA,OS,Strategy",1,0,Onsite-C,"DES-02-req,HR-02-req,CLOUD-12-req,HR-05-req,MOB-03-req",HR Manager,HR Manager,"WEB-09-req,HR-04-req,DATA-03-req,MOB-07-req,HR-01-req","MOB-05-req,WEB-01-req",20-30k,Onsite-A,51-200,10,3,0,0,20.186929326777715,1,0.14851044703220614,0
