client_id,org_type,posted_date,major,gpa,courses,projects_count,internships_count,student_location,student_skills,title,role_family,required_skills,nice_to_have,salary_band,job_location,company_size,impressions,clicks,saves,apply,dwell_time,revisit_count,match_score,recommended
client_P3,P,2025-08-13,EE,2.974191457088405,"Marketing,Cloud,ML,AI,DSA,Business Analytics",1,1,Hybrid,"mgt_08,hr_07,sec_05,web_01,data_06,fin_01,fin_05",Product Manager,Product Manager,"dev_03,mgt_10,des_03,cloud_01,sec_05,mkt_01","sec_05,mob_10,web_01",50-80k,Onsite-B,1-10,13,0,0,0,5.196685381339002,1,0.2707603841465386,0
client_P3,P,2025-10-05,CS,2.4814118671287853,"Operations Management,ML,Cloud,Marketing,Strategy,Mobile",3,1,Onsite-A,"cloud_06,fin_09,mkt_06,sec_05,dev_03,mgt_10,web_06,cloud_01,mkt_09,mkt_08,ml_10,fin_12",Frontend,Frontend,"ml_09,fin_09,des_05,data_03,mgt_06,mob_07,web_02,mkt_10,ml_03","mkt_08,mkt_01,fin_09,fin_12",80-120k,Onsite-A,51-200,10,1,0,0,18.76037952965345,2,0.40680992396665355,0
client_P3,P,2025-08-27,Economics,2.682625891228354,"Digital Marketing,ML,OS,DBMS,Networks",2,0,Remote,"web_01,mob_07,mob_01,mob_09,cloud_06,dev_01,mob_02,ml_09,mgt_03,des_03",Investment Analyst,Investment Analyst,"des_03,fin_07,dev_07,mgt_03,cloud_03,mob_03,web_02","fin_01,mob_07,mkt_05,data_06",30-50k,Onsite-C,201-1000,11,5,1,0,23.849337719351894,1,0.5173983806522132,0
client_P3,P,2025-08-17,HR,3.4343230305260875,"OS,AI,DBMS,ML",0,0,Onsite-C,"mgt_06,web_12,cloud_03,hr_01,mob_04,mkt_09,mob_01,dev_03,mgt_08,hr_05,des_09",Full-Stack,Full-Stack,"mgt_10,mkt_05,dev_07,mkt_08,dev_01,data_06,cloud_01,mob_07","ml_10,mkt_06,data_12,mob_02,mob_09",50-80k,Hybrid,51-200,12,2,0,1,43.41822123140866,1,0.4059755049396959,0
client_P3,P,2025-08-28,EE,2.5967136434103404,"HRM,Cloud,Human-Computer Interaction,Operations Management,DBMS,Security",1,0,Onsite-B,"ml_10,fin_05,ml_03,sec_07,hr_01,cloud_03,mob_02,mkt_01,des_06",HR Manager,HR Manager,"mob_09,mkt_05,sec_07,des_06,mkt_01,ml_03,fin_07,mgt_08,hr_01","dev_07,mkt_01",20-30k,Remote,201-1000,27,2,2,0,20.092885362033677,2,0.7333706904120064,1
client_P3,P,2025-10-12,Marketing,2.959467072522516,"Marketing,DBMS,Mobile,DL",0,1,Hybrid,"mkt_05,des_09,fin_12,data_12,des_03,cloud_01,cloud_10,mkt_08,data_03,mgt_06,des_05,des_06",Finance Analyst,Finance Analyst,"data_12,web_06,mgt_08,web_12,dev_03,mkt_06,cloud_01,web_01,mkt_05","mkt_01,des_03",20-30k,Hybrid,51-200,10,4,0,1,29.34057304194755,1,0.8480109590120962,1
client_P3,P,2025-10-01,EE,3.1281998929781176,"Marketing,Mobile,Security,OS,HRM",2,0,Hybrid,"mgt_06,mgt_03,web_02,mkt_06,mob_09,ml_09,dev_07,mob_01,mkt_01,des_09,mob_04",Marketing Specialist,Marketing Specialist,"web_01,mob_04,fin_07,cloud_06,mkt_05,mob_10,des_03,mob_02","des_03,des_05,sec_05,mob_04,cloud_06",30-50k,Onsite-C,1000+,13,2,1,0,33.410120901279626,0,0.36585825327289717,0
client_P3,P,2025-09-12,SE,2.5192140379834305,"Human-Computer Interaction,HRM,Operations Management,Cloud,Mobile",0,0,Onsite-A,"mkt_08,mob_01,mgt_06,mob_03,mgt_08,hr_07,mgt_03,hr_01,web_01,mgt_01,data_03,mob_10",Software Engineering,Software Engineering,"data_06,web_02,ml_03,mgt_06,mkt_01,mob_07,mkt_06,mob_09","des_06,des_05,mgt_08,mgt_06,fin_01",50-80k,Remote,201-1000,18,0,0,0,43.14141315100609,1,0.26793454712521747,0
client_P3,P,2025-10-29,Marketing,2.5723166646285995,"DL,Operations Management,Digital Marketing,WebDev,Corporate Finance,Networks",1,0,Remote,"data_12,dev_07,fin_09,fin_12,dev_03,mkt_10",Product Manager,Product Manager,"mob_10,des_06,des_09,data_03,ml_03,mgt_08,mob_09,web_02,cloud_03,hr_05","mob_01,web_01,mgt_08,mob_04",80-120k,Hybrid,201-1000,3,0,0,0,38.46086400392986,1,0.2064265586170216,0
client_P3,P,2025-10-14,Marketing,2.4879952140909705,"Operations Management,DL,Security,DSA,OS,Cloud",0,0,Onsite-A,"hr_07,fin_07,dev_03,hr_01,hr_05,mkt_10,mgt_06,mob_04,web_06,mkt_09",Software Engineering,Software Engineering,"mgt_01,dev_07,web_10,fin_07,data_03,cloud_03,sec_05,mgt_06,mob_07","web_06,dev_07,mkt_10,cloud_10",120k+,Hybrid,201-1000,9,2,2,0,43.17877665399614,1,0.4671125333326921,0
